Id,FriendlyName,ShortName,Category,Priority,ForceShow,ArmorClass
_5cc700cae4a949035e43ba72,FN P90 buttpad,P90 butt,Stocks & Chassis,0 None,FALSE,-1
_5cc700d4e4a949000f0f0f28,FN P90 Damage Industries buttpad,P90 DI,Stocks & Chassis,0 None,FALSE,-1
_5cc700ede4a949033c734315,FN P90 EFFEN 90 5.7x28 upper receiver,EFFEN 90,Receivers & Slides,0 None,FALSE,-1
_5cc70102e4a949035e43ba74,FN P90 5.7x28 upper receiver,P90,Mounts,0 None,FALSE,-1
_5cc7012ae4a949001252b43e,FN P90 EFFEN 90 receiver rail,EFFEN 90,Mounts,0 None,FALSE,-1
_5cc70146e4a949000d73bf6b,FN P90 upper receiver side rail,P90 side,Mounts,0 None,FALSE,-1
_5cc7015ae4a949001152b4c6,FN P90 upper receiver top rail,P90 top,Mounts,0 None,FALSE,-1
_5cc701aae4a949000e1ea45c,FN P90 5.7x28 10.5 inch barrel,P90 10.5,Barrels,0 None,FALSE,-1
_5cc701d7e4a94900100ac4e7,FN P90 5.7x28 16 inch barrel,P90 16,Barrels,0 None,FALSE,-1
_5cc80f38e4a949001152b560,5.7x28mm SS190,SS190,5.7x28,0 None,FALSE,-1
_5cc80f53e4a949000e1ea4f8,5.7x28mm L191,L191,5.7x28,0 None,FALSE,-1
_5cc80f67e4a949035e43bbba,5.7x28mm SB193,SB193,5.7x28,0 None,FALSE,-1
_5cc80f79e4a949033c7343b2,5.7x28mm SS198LF,SS198LF,5.7x28,0 None,FALSE,-1
_5cc80f8fe4a949033b0224a2,5.7x28mm SS197SR,SS197SR,5.7x28,0 None,FALSE,-1
_5cc82796e24e8d000f5859a8,FN P90 5.7x28 flash hider,P90,Muzzle Devices,0 None,FALSE,-1
_5cc82d76e24e8d00134b4b83,FN P90 5.7x28 submachine gun,P90,SMGs,3 High,FALSE,-1
_5cc86832d7f00c000d3a6e6c,5.7x28mm R37.F,R37.F,5.7x28,0 None,FALSE,-1
_5cc86840d7f00c002412c56c,5.7x28mm R37.X,R37.X,5.7x28,0 None,FALSE,-1
_5cc9a96cd7f00c011c04e04a,AK-74 5.45x39 SRVV muzzle brake,SRVV AK74,Muzzle Devices,0 None,FALSE,-1
_5cc9ad73d7f00c000e2579d4,AK 7.62x39 SRVV muzzle brake-compensator,SRVV AKM,Muzzle Devices,0 None,FALSE,-1
_5cc9b815d7f00c000e2579d6,AR-15 TROY Claymore 5.56x45 muzzle brake,Claymore,Muzzle Devices,0 None,FALSE,-1
_5cc9bcaed7f00c011c04e179,AR-15 Hera Arms HG-15 pistol grip,HG-15,Stocks & Chassis,0 None,FALSE,-1
_5cc9c20cd7f00c001336c65d,NcSTAR Tactical blue laser LAM-module,TBL,Lights & Lasers,0 None,FALSE,-1
_5cda9bcfd7f00c0c0b53e900,ASh-12 vertical foregrip,ASh-12,Mounts,0 None,FALSE,-1
_5cdaa99dd7f00c002412d0b2,ASh-12 polymer handguard,ASh-12,Handguards,0 None,FALSE,-1
_5cdd7685d7f00c000f260ed2,AR-10 Keeno Arms SHREWD 7.62x51 muzzle brake,SHREWD 762,Muzzle Devices,0 None,FALSE,-1
_5cdd7693d7f00c0010373aa5,AR-10 Precision Armanent M11 Severe-Duty 7.62x51 muzzle brake,M11,Muzzle Devices,0 None,FALSE,-1
_5cde739cd7f00c0010373bd3,Remington M700 AB Arms MOD*X GEN 3 stock,MOD*X Gen.3,Stocks & Chassis,0 None,FALSE,-1
_5cde77a9d7f00c000f261009,Remington M700 AB Arms MOD*X buffer tube side folder adapter,AB adpt.,Mounts,0 None,FALSE,-1
_5cde7afdd7f00c000d36b89d,Remington M700 AB Arms MOD*X GEN 3 KeyMod handguard,MOD*X,Handguards,0 None,FALSE,-1
_5cde7b43d7f00c000d36b93e,Remington M700 AB Arms MOD*X rail mount,MOD*X rail,Stocks & Chassis,0 None,FALSE,-1
_5cde8864d7f00c0010373be1,12.7x108 B-32,12.7x108 B-32,12.7x108,0 None,FALSE,-1
_5cdeac22d7f00c000f26168f,Remington M700 Magpul Pro 700 chassis,Pro 700,Stocks & Chassis,0 None,FALSE,-1
_5cdeac42d7f00c000d36ba73,Remington M700 Magpul Pro 700 folding stock,Pro 700,Stocks & Chassis,0 None,FALSE,-1
_5cdeac5cd7f00c000f261694,Remington M700 Magpul Pro 700 pistol grip,Pro700,Pistol Grips,0 None,FALSE,-1
_5cdeaca5d7f00c00b61c4b70,Remington M700 Magpul Pro 700 chassis inline mount,Pro700 mount,Stocks & Chassis,0 None,FALSE,-1
_5cdeb229d7f00c000e7ce174,NSV Utes 12.7x108 machine gun,NSV Utes 12.7x108 machine gun,Machine Guns,-1 Blacklist,FALSE,-1
_5ce69cbad7f00c00b61c5098,Remington M700 7.62x51 Magpul PMAG AC 5-round magazine,PMAG AC,Magazines,0 None,FALSE,-1
_5cebec00d7f00c065c53522a,FN Attenuator 5.7x28 sound suppressor,Attenuator,Muzzle Devices,0 None,FALSE,-1
_5cebec10d7f00c065703d185,FN PS90 stock,PS90,Stocks & Chassis,0 None,FALSE,-1
_5cebec38d7f00c00110a652a,FN P90 Ring Sight reflex sight,P90 Ring,Sights,0 None,FALSE,-1
_5cf12a15d7f00c05464b293f,Remington M700 7.62x51 ProMag AA-70 20-round magazine,AA-70,Magazines,0 None,FALSE,-1
_5cf13123d7f00c1085616a50,Remington M700 ProMag Archangel polymer stock,Archangel M700,Stocks & Chassis,0 None,FALSE,-1
_5cf4e3f3d7f00c06595bc7f0,AK 5.45 Design Aggressor handguard,Aggressor,Handguards,1 Low,FALSE,-1
_5cf4fb76d7f00c065703d3ac,RTM Pillau tactical foregrip,Pillau,Foregrips,0 None,FALSE,-1
_5cf50850d7f00c056e24104c,AK Strike Industries Enhanced Pistol Grip (Black),AK-EPG,Pistol Grips,0 None,FALSE,-1
_5cf508bfd7f00c056e24104e,AK Strike Industries Enhanced Pistol Grip (FDE),AK-EPG,Pistol Grips,0 None,FALSE,-1
_5cf50fc5d7f00c056c53f83c,AK-74M CAA AKTS AK74 buffer tube,AKTS AK74,Stocks & Chassis,0 None,FALSE,-1
_5cf518cfd7f00c065b422214,AKM/AK-74 CAA AKTS AK buffer tube,AKTS AK,Stocks & Chassis,0 None,FALSE,-1
_5cf54404d7f00c108840b2ef,AK KGB MG-47 pistol grip,MG-47 AK,Pistol Grips,0 None,FALSE,-1
_5cf638cbd7f00c06595bc936,NPZ USP-1 Tyulpan 4x scope,USP-1,Sights,0 None,FALSE,-1
_5cf639aad7f00c065703d455,NPZ USP-1 scope eyecup,USP-1 cup,Sights,0 None,FALSE,-1
_5cf656f2d7f00c06585fb6eb,AK Vezhlivyy Strelok VS-24 + VS-33c handguard & gas tube combo,VS Combo,Handguards,0 None,FALSE,-1
_5cf67a1bd7f00c06585fb6f3,Mosin Rifle 7.62x54R Weapon Tuning thread adapter,WT1052,Muzzle Devices,0 None,FALSE,-1
_5cf67cadd7f00c065a5abab7,SKS 7.62x39 Weapon Tuning thread adapter,WT0032_1,Muzzle Devices,0 None,FALSE,-1
_5cf6935bd7f00c06585fb791,TACCOM Carbine Brake multi-caliber,TACCOM,Muzzle Devices,0 None,FALSE,-1
_5cf6937cd7f00c056c53fb39,AR-15 Bulletec ST-6012 5.56x45 muzzle brake,ST6012 556,Muzzle Devices,0 None,FALSE,-1
_5cf78496d7f00c065703d6ca,Lantac BMD Blast Mitigation Device A3 direct thread adapter,BMD A3,Muzzle Devices,3 High,FALSE,-1
_5cf78720d7f00c06595bc93e,Lantac BMD 7.62x51 Blast Mitigation Device,BMD 762,Muzzle Devices,0 None,FALSE,-1
_5cf79389d7f00c10941a0c4d,Mosin Rifle 7.62x54R Custom thread adapter,Mosin thr.,Muzzle Devices,0 None,FALSE,-1
_5cf79599d7f00c10875d9212,Mosin Rifle 7.62x54R Tiger Rock thread adapter,TR thr.,Muzzle Devices,0 None,FALSE,-1
_5cf7acfcd7f00c1084477cf2,FN PS90 5.7x28 upper receiver,PS90,Mounts,0 None,FALSE,-1
_5cf8f3b0d7f00c00217872ef,SOK-12 12/76 MaxRounds Powermag 20-round magazine,Powermag,Magazines,0 None,FALSE,-1
_5cfe8010d7ad1a59283b14c6,AK 7.62x39 X Products X-47 50-round drum magazine,X-47 7.62,Magazines,2 Medium,FALSE,-1
_5cff9e5ed7ad1a09407397d4,Daniel Defense WAVE 5.56x45 muzzle brake,WAVE 556,Muzzle Devices,0 None,FALSE,-1
_5cff9e84d7ad1a049e54ed55,Daniel Defense WAVE QD sound suppressor,WAVE QD,Muzzle Devices,3 High,FALSE,-1
_5cffa483d7ad1a049e54ef1c,100 rounds belt,100,Unknown,-1 Blacklist,FALSE,-1
_5d00e0cbd7ad1a6c6566a42d,AR-15 Strike Industries Viper Carbine Length M-LOK handguard,Viper AR15,Handguards,0 None,FALSE,-1
_5d00ec68d7ad1a04a067e5be,JP Enterprises Gas System-5B,GS-5B,Gas Blocks,0 None,FALSE,-1
_5d00ede1d7ad1a0940739a76,AR-10 Noveske SWS N6 10.5 inch handguard,SWS N6 10.5,Handguards,0 None,FALSE,-1
_5d00ef6dd7ad1a0940739b16,AR-10 Noveske SWS N6 Split handguard,SWS N6 Split,Handguards,0 None,FALSE,-1
_5d00f63bd7ad1a59283b1c1e,AR-15 Strike Industries Viper Carbine Length M-LOK handguard (FDE),Viper AR15,Handguards,0 None,FALSE,-1
_5d010d1cd7ad1a59283b1ce7,HK MP5 CAA HX-5 handguard,MP5 HX-5,Handguards,0 None,FALSE,-1
_5d0236dad7ad1a0940739d29,SKS FAB Defense UAS stock,UAS SKS,Stocks & Chassis,0 None,FALSE,-1
_5d023784d7ad1a049d4aa7f2,SKS/VZ-58 FAB Defense AG-58 pistol grip,SKS AG-58,Pistol Grips,0 None,FALSE,-1
_5d024f5cd7ad1a04a067e91a,Mosin Rifle Arbalet Patriot K+W rail mount,Patriot K+W,Mounts,0 None,FALSE,-1
_5d025cc1d7ad1a53845279ef,AR-15 HK Ergo PSG-1 style pistol grip,Ergo,Pistol Grips,2 Medium,FALSE,-1
_5d02676dd7ad1a049e54f6dc,AR-15 Nordic Components Corvette 5.56x45 compensator,Vette 556,Muzzle Devices,0 None,FALSE,-1
_5d02677ad7ad1a04a15c0f95,AR-10 Nordic Components Corvette 7.62x51 muzzle brake,Vette 762,Muzzle Devices,0 None,FALSE,-1
_5d026791d7ad1a04a067ea63,AR-10 Fortis RED Brake 7.62x51 muzzle brake,RED 762,Muzzle Devices,0 None,FALSE,-1
_5d02778e86f774203e7dedbe,CMS surgical kit,CMS,Medical,2 Medium,FALSE,-1
_5d02797c86f774203f38e30a,Surv12 field surgical kit,Surv12,Medical,3 High,FALSE,-1
_5d0375ff86f774186372f685,Military cable,MCable,Barter Items,3 High,FALSE,-1
_5d0376a486f7747d8050965c,Military circuit board,MCB,Barter Items,3 High,FALSE,-1
_5d03775b86f774203e7e0c4b,Phased array element,AESA,Barter Items,4 Ultra,FALSE,-1
_5d0377ce86f774186372f689,Iridium military thermal vision module,Iridium,Barter Items,4 Ultra,FALSE,-1
_5d03784a86f774203e7e0c4d,Military gyrotachometer,MGT,Barter Items,3 High,FALSE,-1
_5d0378d486f77420421a5ff4,Military power filter,PFilter,Barter Items,3 High,FALSE,-1
_5d03794386f77420415576f5,6-STEN-140-M military battery,Tank battery,Barter Items,3 High,FALSE,-1
_5d0379a886f77420407aa271,OFZ 30x160mm shell,OFZ,Barter Items,3 High,FALSE,-1
_5d07b91b86f7745a077a9432,Shturman Stash,Shturman Stash,Lootable,0 None,FALSE,-1
_5d08d21286f774736e7c94c3,Shturman's stash key,SSK,Keys,4 Ultra,FALSE,-1
_5d0a29ead7ad1a0026013f27,KMZ 1P59 dovetail mount,1P59 mount,Mounts,0 None,FALSE,-1
_5d0a29fed7ad1a002769ad08,KMZ 1P69 Weaver mount,1P69 mount,Mounts,0 None,FALSE,-1
_5d0a3a58d7ad1a669c15ca14,KMZ 1P59 3-10x riflescope,1P59,Sights,0 None,FALSE,-1
_5d0a3e8cd7ad1a6f6a3d35bd,KMZ 1P69 3-10x riflescope,1P69,Sights,0 None,FALSE,-1
_5d0b5cd3d7ad1a3fe32ad263,KMZ 1P59 scope eyecup,1P59 cup,Sights,0 None,FALSE,-1
_5d10b49bd7ad1a1a560708b0,AN/PEQ-2 tactical device,AN/PEQ-2,Lights & Lasers,0 None,FALSE,-1
_5d120a10d7ad1a4e1026ba85,AR-15 DoubleStar ACE SOCOM Gen.4 stock,ACE SOCOM,Stocks & Chassis,0 None,FALSE,-1
_5d120a28d7ad1a1c8962e295,AR-15 DoubleStar ACE 0.5 inch recoil pad,ACE pad,Stocks & Chassis,0 None,FALSE,-1
_5d122e7bd7ad1a07102d6d7f,AR-15 KAC URX 3.1 10.75 inch handguard,URX3.1 10.75,Handguards,0 None,FALSE,-1
_5d123102d7ad1a004e475fe5,AR-15 KAC URX 3 8 inch handguard,URX3 8,Handguards,0 None,FALSE,-1
_5d123a3cd7ad1a004e476058,KAC URX 3/3.1 short panel,URX short,Auxillary Parts,0 None,FALSE,-1
_5d123b70d7ad1a0ee35e0754,KAC URX 3/3.1 long panel,URX long,Auxillary Parts,0 None,FALSE,-1
_5d123b7dd7ad1a004f01b262,KAC URX 3/3.1 stopper panel,URX stop,Auxillary Parts,0 None,FALSE,-1
_5d124c01d7ad1a115c7d59fb,KAC URX 3/3.1 short panel (FDE),URX short,Auxillary Parts,0 None,FALSE,-1
_5d124c0ed7ad1a10d168dd9b,KAC URX 3/3.1 long panel (FDE),URX long,Auxillary Parts,0 None,FALSE,-1
_5d124c1ad7ad1a12227c53a7,KAC URX 3/3.1 stopper panel (FDE),URX stop,Auxillary Parts,0 None,FALSE,-1
_5d133067d7ad1a33013f95b4,KAC URX 3 3 inch rail,URX3 3,Mounts,0 None,FALSE,-1
_5d1340b3d7ad1a0b52682ed7,5.56x45 Magpul PMAG 30 GEN M3 STANAG 30-round magazine (FDE),GEN M3,Magazines,0 None,FALSE,-1
_5d1340bdd7ad1a0e8d245aab,5.56x45 Magpul PMAG 40 GEN M3 STANAG 40-round magazine (FDE),GEN M3,Barrels,0 None,FALSE,-1
_5d1340cad7ad1a0b0b249869,5.56x45 Magpul PMAG 30 GEN M3 W STANAG 30-round magazine (FDE),GEN M3,Magazines,0 None,FALSE,-1
_5d135e83d7ad1a21b83f42d8,Magpul CTR Carbine stock (Black),CTR,Stocks & Chassis,0 None,FALSE,-1
_5d135ecbd7ad1a21c176542e,Magpul CTR Carbine stock (FDE),CTR,Stocks & Chassis,0 None,FALSE,-1
_5d15ce51d7ad1a1eff619092,AKS-74U Alfa Arms Goliaf handguard,Goliaf,Handguards,0 None,FALSE,-1
_5d15cf3bd7ad1a67e71518b2,AR-15 Magpul MOE pistol grip (FDE),MOE AR15,Pistol Grips,0 None,FALSE,-1
_5d19cd96d7ad1a4a992c9f52,HK MP5 PTR Tri-Rail handguard,MP5 Tri-Rail,Handguards,0 None,FALSE,-1
_5d1b198cd7ad1a604869ad72,AK TDI AKM-L handguard,AKM-L,Handguards,0 None,FALSE,-1
_5d1b2f3f86f774252167a52c,FP-100 filter absorber,FP-100,Barter Items,3 High,FALSE,-1
_5d1b2fa286f77425227d1674,Electric motor,EMotor,Barter Items,0 None,FALSE,-1
_5d1b2ffd86f77425243e8d17,NIXXOR lens,NIXXOR,Barter Items,2 Medium,FALSE,-1
_5d1b304286f774253763a528,Working LCD,LCD,Barter Items,0 None,FALSE,-1
_5d1b309586f77425227d1676,Broken LCD,BrokenLCD,Barter Items,0 None,FALSE,-1
_5d1b313086f77425227d1678,Phase control relay,Relay,Barter Items,1 Low,FALSE,-1
_5d1b317c86f7742523398392,Hand drill,Hand drill,Barter Items,0 None,FALSE,-1
_5d1b31ce86f7742523398394,Round pliers,RPliers,Barter Items,0 None,FALSE,-1
_5d1b327086f7742525194449,Pressure gauge,PGauge,Barter Items,3 High,FALSE,-1
_5d1b32c186f774252167a530,Analog thermometer,Therm.,Barter Items,3 High,FALSE,-1
_5d1b33a686f7742523398398,Purified water canister,Superwater,Provisions,2 Medium,FALSE,-1
_5d1b36a186f7742523398433,Metal fuel tank,Fuel,Barter Items,1 Low,FALSE,-1
_5d1b371186f774253763a656,Expeditionary fuel tank,Fuel,Barter Items,3 High,FALSE,-1
_5d1b376e86f774252519444e,Fierce Hatchling moonshine,Moonshine,Barter Items,3 High,FALSE,-1
_5d1b385e86f774252167b98a,Water filter,WFilter,Barter Items,3 High,FALSE,-1
_5d1b392c86f77425243e98fe,Light bulb,Bulb,Barter Items,1 Low,FALSE,-1
_5d1b39a386f774252339976f,Silicone tube,Tube,Barter Items,0 None,FALSE,-1
_5d1b3a5d86f774252167ba22,Pile of meds,Meds,Barter Items,0 None,FALSE,-1
_5d1b3f2d86f774253763b735,Disposable syringe,Syringe,Barter Items,0 None,FALSE,-1
_5d1b5e94d7ad1a2b865a96b0,FLIR RS-32 2.25-9x 35mm 60Hz thermal riflescope,FLIR RS-32,Sights,5 Super,FALSE,-1
_5d1c702ad7ad1a632267f429,Glock FAB Defense GLR-17 stock,GLR-17,Stocks & Chassis,0 None,FALSE,-1
_5d1c774f86f7746d6620f8db,Radiator helix,Helix,Barter Items,2 Medium,FALSE,-1
_5d1c819a86f774771b0acd6c,Weapon parts,WParts,Barter Items,0 None,FALSE,-1
_5d1f819086f7744b355c219b,Daniel Defense WAVE 7.62x51 muzzle brake,WAVE 762,Muzzle Devices,0 None,FALSE,-1
_5d21f59b6dbe99052b54ef83,ThermalVision,ThermalVision,Parent Element,-1 Blacklist,FALSE,-1
_5d235a5986f77443f6329bc6,Gold skull ring,Skull,Barter Items,3 High,FALSE,-1
_5d235b4d86f7742e017bc88a,GP coin,GP,Barter Items,3 High,FALSE,-1
_5d235bb686f77443f4331278,S I C C organizational pouch,S I C C,Container,5 Super,FALSE,-1
_5d2369418abbc306c62e0c80,Steiner DBAL-PL tactical laser device,DBAL-PL,Lights & Lasers,2 Medium,FALSE,-1
_5d25a4a98abbc30b917421a4,Remington M700 7.62x51 AICS 5-round magazine,AICS,Magazines,0 None,FALSE,-1
_5d25a6538abbc306c62e630d,Remington M700 7.62x51 AICS 10-round magazine,AICS,Magazines,0 None,FALSE,-1
_5d25a6a48abbc306c62e6310,Remington M700 7.62x51 MDT AICS 12-round magazine,M700 AICS,Magazines,0 None,FALSE,-1
_5d25a7b88abbc3054f3e60bc,Remington M700 7.62x51 Magpul PMAG AC 10-round magazine,PMAG AC,Magazines,0 None,FALSE,-1
_5d25af8f8abbc3055079fec5,Remington M700 7.62x51 ProMag AA-70 10-round magazine,AA-70,Magazines,0 None,FALSE,-1
_5d25d0ac8abbc3054f3e61f7,Remington M700 AT AICS polymer stock,AICS M700,Stocks & Chassis,0 None,FALSE,-1
_5d2702e88abbc31ed91efc44,Remington M700 7.62x51 26 inch stainless steel barrel,M700 26,Barrels,0 None,FALSE,-1
_5d2703038abbc3105103d94c,Remington M700 7.62x51 20 inch stainless steel barrel,M700 20,Barrels,0 None,FALSE,-1
_5d270b3c8abbc3105335cfb8,Remington M700 thread protection cap,M700 cap,Muzzle Devices,0 None,FALSE,-1
_5d270ca28abbc31ee25ee821,Remington M700 thread protection cap (Stainless steel),M700 cap,Muzzle Devices,0 None,FALSE,-1
_5d2c76ed48f03532f2136169,AK AKademia Bastion dust cover,Bastion,Receivers & Slides,0 None,FALSE,-1
_5d2c770c48f0354b4a07c100,AK FAB Defense PDC dust cover,PDC,Receivers & Slides,0 None,FALSE,-1
_5d2c772c48f0355d95672c25,AK TWS Dog Leg Rail dust cover,Dog Leg Rail,Receivers & Slides,0 None,FALSE,-1
_5d2c829448f0353a5c7d6674,WASR-10/63 CAF wooden foregrip,WASR,Handguards,0 None,FALSE,-1
_5d2da1e948f035477b1ce2ba,Trijicon SRS-02 reflex sight,SRS-02,Sights,0 None,FALSE,-1
_5d2dc3e548f035404a1a4798,Monstrum Tactical Compact Prism Scope 2x32,Compact 2x32,Sights,0 None,FALSE,-1
_5d2f0d8048f0356c925bc3b0,HK MP5K 9x19 submachine gun,MP5K-N,SMGs,0 None,FALSE,-1
_5d2f213448f0355009199284,HK MP5 9x19 20-round magazine,MP5,Magazines,0 None,FALSE,-1
_5d2f259b48f0355a844acd74,HK MP5K polymer handguard,MP5K,Handguards,0 None,FALSE,-1
_5d2f25bc48f03502573e5d85,HK MP5K End Cap stock,EndCap,Stocks & Chassis,0 None,FALSE,-1
_5d2f261548f03576f500e7b7,HK MP5K 9x19 upper receiver,MP5K,Receivers & Slides,0 None,FALSE,-1
_5d2f2ab648f03550091993ca,12.7x108 BZT-44M,12.7x108 BZT-44M,12.7x108,0 None,FALSE,-1
_5d2f2d5748f03572ec0c0139,HK MP5K cocking handle,MP5K CH,Handguards,0 None,FALSE,-1
_5d357d6b86f7745b606e3508,Photo album,Photo album,Quest,0 None,FALSE,-1
_5d3eb3b0a4b93615055e84d2,FN Five-seveN MK2 5.7x28 pistol,FN 5-7,Pistols,2 Medium,FALSE,-1
_5d3eb44aa4b93650d64e4979,FN Five-seveN MK2 pistol slide,5-7,Receivers & Slides,0 None,FALSE,-1
_5d3eb4aba4b93650d64e497d,FN Five-seveN MK2 rear sight,5-7 RS,Sights,0 None,FALSE,-1
_5d3eb536a4b9363b1f22f8e2,FN Five-seveN MK2 front sight,5-7 FS,Sights,0 None,FALSE,-1
_5d3eb59ea4b9361c284bb4b2,FN Five-seveN 5.7x28 threaded barrel,5-7 thr.,Barrels,0 None,FALSE,-1
_5d3eb5b6a4b9361eab311902,FN Five-seveN 5.7x28 barrel,5-7 barrel,Barrels,0 None,FALSE,-1
_5d3eb5eca4b9363b1f22f8e4,FN Five-seveN 5.7x28 20-round magazine,5-7,Magazines,0 None,FALSE,-1
_5d3ec50586f774183a607442,Encrypted message,Encrypted message,Quest,0 None,FALSE,-1
_5d3ef698a4b9361182109872,Gemtech SFN-57 5.7x28 sound suppressor,SFN-57,Muzzle Devices,0 None,FALSE,-1
_5d403f9186f7743cac3f229b,Bottle of Dan Jackiel whiskey,Whiskey,Provisions,0 None,FALSE,-1
_5d40407c86f774318526545a,Bottle of Tarkovskaya vodka,Vodka,Barter Items,1 Low,FALSE,-1
_5d40412b86f7743cb332ac3a,Schaman shampoo,Shampoo,Barter Items,0 None,FALSE,-1
_5d40419286f774318526545f,Metal cutting scissors,MScissors,Barter Items,1 Low,FALSE,-1
_5d4041f086f7743cac3f22a7,Ortodontox toothpaste,Ortodontox,Barter Items,0 None,FALSE,-1
_5d40425986f7743185265461,Nippers,Nippers,Barter Items,0 None,FALSE,-1
_5d4042a986f7743185265463,Flat screwdriver (Long),L&F scdr.,Barter Items,0 None,FALSE,-1
_5d43021ca4b9362eab4b5e25,Lone Star TX-15 DML 5.56x45 carbine,TX-15 DML,Assault Rifles,4 Ultra,FALSE,-1
_5d4405aaa4b9361e6a4e6bd3,TX-15 5.56x45 Lightweight upper receiver,TX15 LW,Receivers & Slides,0 None,FALSE,-1
_5d4405f0a4b9361e6a4e6bd9,AR-15 Lone Star Ion Lite handguard,Ion Lite,Handguards,0 None,FALSE,-1
_5d440625a4b9361eec4ae6c5,Thunder Beast Arms 223CB 5.56x45 muzzle brake,223CB,Muzzle Devices,0 None,FALSE,-1
_5d44064fa4b9361e4f6eb8b5,Thunder Beast Arms Ultra 5 sound suppressor,Ultra 5,Muzzle Devices,3 High,FALSE,-1
_5d44069ca4b9361ebd26fc37,Magpul PRS GEN3 stock (Black),PRS GEN3,Stocks & Chassis,0 None,FALSE,-1
_5d4406a8a4b9361e4f6eb8b7,Magpul PRS GEN3 stock (Grey),PRS GEN3,Stocks & Chassis,0 None,FALSE,-1
_5d440b93a4b9364276578d4b,AR-15 5.56x45 18 inch barrel,AR-15 18,Barrels,0 None,FALSE,-1
_5d440b9fa4b93601354d480c,AR-15 5.56x45 20 inch barrel,AR-15 20,Barrels,0 None,FALSE,-1
_5d44334ba4b9362b346d1948,AR-15 Radian Weapons Raptor charging handle (Grey),Raptor Grey,Charging Handles,0 None,FALSE,-1
_5d443f8fa4b93678dd4a01aa,Thunder Beast Arms 30CB 7.62x51 muzzle brake,30CB,Muzzle Devices,0 None,FALSE,-1
_5d4aaa54a4b9365392071170,AK TDI AKM-L handguard (Anodized Red),AKM-L,Handguards,0 None,FALSE,-1
_5d4aaa73a4b9365392071175,AK TDI AKM-L handguard (Anodized Bronze),AKM-L,Handguards,0 None,FALSE,-1
_5d4aab30a4b9365435358c55,AK Vezhlivyy Strelok VS-24 + VS-33c handguard & gas tube combo (White),VS Combo,Handguards,0 None,FALSE,-1
_5d52cc5ba4b9367408500062,AGS 30x29 mm automatic grenade launcher,AGS 30x29 mm automatic grenade launcher,Machine Guns,-1 Blacklist,FALSE,-1
_5d52d479a4b936793d58c76b,AGS-30 30-Grenades box 30x29,AGS-30 30-Grenades box 30x29,Unknown,-1 Blacklist,FALSE,-1
_5d53f4b7a4b936793d58c780,PAG-17 scope,PAG-17 scope,Sights,0 None,FALSE,-1
_5d5d646386f7742797261fd9,6B3TM-01M armored rig,6B3TM-01M,Armored Rigs,0 None,FALSE,4
_5d5d85c586f774279a21cbdb,Haley Strategic D3CRX Chest Harness,D3CRX,Tactical Rigs,4 Ultra,FALSE,-1
_5d5d87f786f77427997cfaef,Ars Arma A18 Skanda plate carrier,A18,Armored Rigs,4 Ultra,FALSE,4
_5d5d8ca986f7742798716522,SOE Micro Rig,MRig,Tactical Rigs,0 None,FALSE,-1
_5d5d940f86f7742797262046,Oakley Mechanism heavy duty backpack (Black),Mechanism,Backpacks,4 Ultra,FALSE,-1
_5d5e7d28a4b936645d161203,MSA ACH TC-2001 MICH Series helmet,TC-2001,Armored Helmets,3 High,FALSE,4
_5d5e9c74a4b9364855191c40,MSA ACH TC-2002 MICH Series helmet,TC-2002,Armored Helmets,3 High,FALSE,4
_5d5fca1ea4b93635fd598c07,Crossbow tactical glasses,Crossbow,Vanity,0 None,FALSE,-1
_5d63d33b86f7746ea9275524,Flat screwdriver,F scdr.,Barter Items,0 None,FALSE,-1
_5d650c3e815116009f6201d2,Fuel,Fuel,Parent Element,-1 Blacklist,FALSE,-1
_5d67abc1a4b93614ec50137f,FN Five-seveN MK2 5.7x28 pistol (FDE),FN 5-7 FDE,Pistols,2 Medium,FALSE,-1
_5d6d2b5486f774785c2ba8ea,Ground cache,Ground cache,Lootable,0 None,FALSE,-1
_5d6d2bb386f774785b07a77a,Buried barrel cache,Buried barrel cache,Lootable,0 None,FALSE,-1
_5d6d2e22a4b9361bd5780d05,Gascan glasses,Gascan,Vanity,0 None,FALSE,-1
_5d6d2ef3a4b93618084f58bd,RayBench Aviator glasses,Aviator,Vanity,0 None,FALSE,-1
_5d6d3716a4b9361bc8618872,BNTI LShZ-2DTM helmet,LShZ-2DTM,Armored Helmets,4 Ultra,FALSE,4
_5d6d3829a4b9361bc8618943,LShZ-2DTM face shield,LShZ-2DTM FS,Visors,3 High,FALSE,-1
_5d6d3943a4b9360dbc46d0cc,LShZ-2DTM cover (Black),Cover,Vanity,0 None,FALSE,-1
_5d6d3be5a4b9361bc73bc763,LSHZ-2DTM Aventail,Aventail,Additional Armors,2 Medium,FALSE,-1
_5d6e6772a4b936088465b17c,12/70 5.25mm buckshot,5.25mm,12ga,0 None,FALSE,-1
_5d6e67fba4b9361bc73bc779,12/70 6.5mm Express buckshot,Express,12ga,0 None,FALSE,-1
_5d6e6806a4b936088465b17e,12/70 8.5mm Magnum buckshot,Magnum,12ga,0 None,FALSE,-1
_5d6e6869a4b9361c140bcfde,12/70 Grizzly 40 slug,Grizzly 40,12ga,0 None,FALSE,-1
_5d6e6891a4b9361bd473feea,12/70 Poleva-3 slug,Poleva-3,12ga,0 None,FALSE,-1
