FriendlyName,TypeName,EntityType,Category,Notes,ConfigName,CleanName,ModelName
vbldr_misc_boxwooden_prx,vbldr_misc_boxwooden_prx,Blacklist,N/A,Modded Server,PLACEHOLDER,,
vbldr_garbage_bin,vbldr_garbage_bin,Blacklist,N/A,Modded Server,PLACEHOLDER,,
vbldr_hbarrier_1m,vbldr_hbarrier_1m,Blacklist,N/A,Modded Server,PLACEHOLDER,,
Land_Mil_GuardShed,Land_Mil_GuardShed,Blacklist,N/A,Modded Server,PLACEHOLDER,,
vbldr_hbarrier_4m,vbldr_hbarrier_4m,Blacklist,N/A,Modded Server,PLACEHOLDER,,
vbldr_hbarrier_6m,vbldr_hbarrier_6m,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_hbarrier_1m,bldr_hbarrier_1m,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_hbarrier_round,bldr_hbarrier_round,Blacklist,N/A,Modded Server,PLACEHOLDER,,
vbldr_misc_surveymarker_post,vbldr_misc_surveymarker_post,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_hbarrier_6m,bldr_hbarrier_6m,Blacklist,N/A,Modded Server,PLACEHOLDER,,
vbldr_wreck_brdm,vbldr_wreck_brdm,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_hbarrier_4m,bldr_hbarrier_4m,Blacklist,N/A,Modded Server,PLACEHOLDER,,
Land_Misc_Toilet_Mobile,Land_Misc_Toilet_Mobile,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_misc_boardspack1,bldr_misc_boardspack1,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_mil_blastcover4,bldr_mil_blastcover4,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_Misc_BoxWooden,bldr_Misc_BoxWooden,Blacklist,N/A,Modded Server,PLACEHOLDER,,
vbldr_garbage_pile7,vbldr_garbage_pile7,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_Lamp_Halogen,bldr_Lamp_Halogen,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_Rubble_DirtPile_Large,bldr_Rubble_DirtPile_Large,Blacklist,N/A,Modded Server,PLACEHOLDER,,
vbldr_rubble_dirtpile_large,vbldr_rubble_dirtpile_large,Blacklist,N/A,Modded Server,PLACEHOLDER,,
vbldr_rubble_dirtpile_medium2,vbldr_rubble_dirtpile_medium2,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_metalcrate,bldr_metalcrate,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_Misc_WoodenCrate,bldr_Misc_WoodenCrate,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_mil_camonet_roof_east,bldr_mil_camonet_roof_east,Blacklist,N/A,Modded Server,PLACEHOLDER,,
vbldr_misc_pallets3353,vbldr_misc_pallets3353,Blacklist,N/A,Modded Server,PLACEHOLDER,,
vbldr_misc_pallet353,vbldr_misc_pallet353,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_Misc_WoodenCrate_5x,bldr_Misc_WoodenCrate_5x,Blacklist,N/A,Modded Server,PLACEHOLDER,,
vbldr_tent_ltable_prx,vbldr_tent_ltable_prx,Blacklist,N/A,Modded Server,PLACEHOLDER,,
vbldr_garbage_groundsq_5m_nolc,vbldr_garbage_groundsq_5m_nolc,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_path_panels,bldr_path_panels,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_Garbage_Container_Glass,bldr_Garbage_Container_Glass,Blacklist,N/A,Modded Server,PLACEHOLDER,,
vbldr_misc_pallets3_prx,vbldr_misc_pallets3_prx,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_ShellCrater2_Debris,bldr_ShellCrater2_Debris,Blacklist,N/A,Modded Server,PLACEHOLDER,,
vbldr_box_c,vbldr_box_c,Blacklist,N/A,Modded Server,PLACEHOLDER,,
Land_Medical_Tent_Big,Land_Medical_Tent_Big,Blacklist,N/A,Modded Server,PLACEHOLDER,,
vbldr_dead_pile1,vbldr_dead_pile1,Blacklist,N/A,Modded Server,PLACEHOLDER,,
Land_Mil_Tent_Big2_2,Land_Mil_Tent_Big2_2,Blacklist,N/A,Modded Server,PLACEHOLDER,,
vbldr_dead_pile3,vbldr_dead_pile3,Blacklist,N/A,Modded Server,PLACEHOLDER,,
vbldr_wreck_hmmwv,vbldr_wreck_hmmwv,Blacklist,N/A,Modded Server,PLACEHOLDER,,
vbldr_dead_pile2,vbldr_dead_pile2,Blacklist,N/A,Modded Server,PLACEHOLDER,,
vbldr_container_2e,vbldr_container_2e,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_misc_pallet,bldr_misc_pallet,Blacklist,N/A,Modded Server,PLACEHOLDER,,
vbldr_misc_gcontainer_big,vbldr_misc_gcontainer_big,Blacklist,N/A,Modded Server,PLACEHOLDER,,
vbldr_wreck_bmp1,vbldr_wreck_bmp1,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_misc_pallets2,bldr_misc_pallets2,Blacklist,N/A,Modded Server,PLACEHOLDER,,
Land_Container_1Mo,Land_Container_1Mo,Blacklist,N/A,Modded Server,PLACEHOLDER,,
Land_Misc_Well_Pump_Blue,Land_Misc_Well_Pump_Blue,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_Rubble_DirtPile_Medium2,bldr_Rubble_DirtPile_Medium2,Blacklist,N/A,Modded Server,PLACEHOLDER,,
vbldr_path_panels,vbldr_path_panels,Blacklist,N/A,Modded Server,PLACEHOLDER,,
vbldr_rubble_glass_prx,vbldr_rubble_glass_prx,Blacklist,N/A,Modded Server,PLACEHOLDER,,
vbldr_container_1a,vbldr_container_1a,Blacklist,N/A,Modded Server,PLACEHOLDER,,
vbldr_hospital_transport_bed,vbldr_hospital_transport_bed,Blacklist,N/A,Modded Server,PLACEHOLDER,,
Land_Mil_Barracks_Round,Land_Mil_Barracks_Round,Blacklist,N/A,Modded Server,PLACEHOLDER,,
Land_Container_1Moh,Land_Container_1Moh,Blacklist,N/A,Modded Server,PLACEHOLDER,,
vbldr_box_c_multi,vbldr_box_c_multi,Blacklist,N/A,Modded Server,PLACEHOLDER,,
vbldr_b_prunusspinosa_1s,vbldr_b_prunusspinosa_1s,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_misc_pallets1,bldr_misc_pallets1,Blacklist,N/A,Modded Server,PLACEHOLDER,,
vbldr_shellcrater2_decal,vbldr_shellcrater2_decal,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_misc_gunrack,bldr_misc_gunrack,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_tent_table,bldr_tent_table,Blacklist,N/A,Modded Server,PLACEHOLDER,,
Land_Mil_Tent_Big1_1,Land_Mil_Tent_Big1_1,Blacklist,N/A,Modded Server,PLACEHOLDER,,
Land_Container_1Bo,Land_Container_1Bo,Blacklist,N/A,Modded Server,PLACEHOLDER,,
vbldr_misc_woodencrate_5x,vbldr_misc_woodencrate_5x,Blacklist,N/A,Modded Server,PLACEHOLDER,,
vbldr_misc_boardspack3,vbldr_misc_boardspack3,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_Forest_HumanSkeleton,bldr_Forest_HumanSkeleton,Blacklist,N/A,Modded Server,PLACEHOLDER,,
vbldr_misc_tirepile,vbldr_misc_tirepile,Blacklist,N/A,Modded Server,PLACEHOLDER,,
vbldr_wreck_trailer_flat,vbldr_wreck_trailer_flat,Blacklist,N/A,Modded Server,PLACEHOLDER,,
Land_Mil_Tent_Big1_3,Land_Mil_Tent_Big1_3,Blacklist,N/A,Modded Server,PLACEHOLDER,,
vbldr_misc_woodencrate,vbldr_misc_woodencrate,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_mil_camonet_tent2,bldr_mil_camonet_tent2,Blacklist,N/A,Modded Server,PLACEHOLDER,,
vbldr_shellcrater2_large,vbldr_shellcrater2_large,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_wreck_ural,bldr_wreck_ural,Blacklist,N/A,Modded Server,PLACEHOLDER,,
vbldr_misc_concretepanels,vbldr_misc_concretepanels,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_misc_pallets3,bldr_misc_pallets3,Blacklist,N/A,Modded Server,PLACEHOLDER,,
vbldr_misc_woodtable_outdoor,vbldr_misc_woodtable_outdoor,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_Sign_EnochMil_Warning1_PL,bldr_Sign_EnochMil_Warning1_PL,Blacklist,N/A,Modded Server,PLACEHOLDER,,
vbldr_rubble_dirtpile_medium1,vbldr_rubble_dirtpile_medium1,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_Rubble_DirtPile_Medium1,bldr_Rubble_DirtPile_Medium1,Blacklist,N/A,Modded Server,PLACEHOLDER,,
vbldr_misc_tire,vbldr_misc_tire,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_Garbage_Bin,bldr_Garbage_Bin,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_Airfield_Light_Edge,bldr_Airfield_Light_Edge,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_tent_stretcher,bldr_tent_stretcher,Blacklist,N/A,Modded Server,PLACEHOLDER,,
vbldr_misc_pallets2_prx,vbldr_misc_pallets2_prx,Blacklist,N/A,Modded Server,PLACEHOLDER,,
vbldr_wreck_t72_chassis,vbldr_wreck_t72_chassis,Blacklist,N/A,Modded Server,PLACEHOLDER,,
Land_Mil_Tent_Big1_5,Land_Mil_Tent_Big1_5,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_Garbage_GroundSq_3m,bldr_Garbage_GroundSq_3m,Blacklist,N/A,Modded Server,PLACEHOLDER,,
vbldr_garbage_pile8,vbldr_garbage_pile8,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_roadblock_pillbox,bldr_roadblock_pillbox,Blacklist,N/A,Modded Server,PLACEHOLDER,,
Land_Mil_Tent_Big3,Land_Mil_Tent_Big3,Blacklist,N/A,Modded Server,PLACEHOLDER,,
vbldr_tank_medium,vbldr_tank_medium,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_wreck_trailer_flat,bldr_wreck_trailer_flat,Blacklist,N/A,Modded Server,PLACEHOLDER,,
Land_Mil_Guardhouse1,Land_Mil_Guardhouse1,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_Misc_Table_Market,bldr_Misc_Table_Market,Blacklist,N/A,Modded Server,PLACEHOLDER,,
vbldr_dirtpile_small_house,vbldr_dirtpile_small_house,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_path_panels_damaged,bldr_path_panels_damaged,Blacklist,N/A,Modded Server,PLACEHOLDER,,
Wreck_UH1Y_Test,Wreck_UH1Y_Test,Blacklist,N/A,Modded Server,PLACEHOLDER,,
vbldr_mil_camonet_side_east,vbldr_mil_camonet_side_east,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_Misc_WoodenCrate_3x,bldr_Misc_WoodenCrate_3x,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_bucket,bldr_bucket,Blacklist,N/A,Modded Server,PLACEHOLDER,,
vbldr_wreck_powgen,vbldr_wreck_powgen,Blacklist,N/A,Modded Server,PLACEHOLDER,,
vbldr_1911,vbldr_1911,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_roadblock_bags_endr,bldr_roadblock_bags_endr,Blacklist,N/A,Modded Server,PLACEHOLDER,,
vbldr_misc_pallets1353,vbldr_misc_pallets1353,Blacklist,N/A,Modded Server,PLACEHOLDER,,
vbldr_wreck_uaz,vbldr_wreck_uaz,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_hospital_transport_bed,bldr_hospital_transport_bed,Blacklist,N/A,Modded Server,PLACEHOLDER,,
vbldr_tank_small_gas,vbldr_tank_small_gas,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_misc_boardspack3,bldr_misc_boardspack3,Blacklist,N/A,Modded Server,PLACEHOLDER,,
vbldr_misc_woodencrate_3x,vbldr_misc_woodencrate_3x,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_wreck_trailer_cistern,bldr_wreck_trailer_cistern,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_medical_table,bldr_medical_table,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_Garbage_Container_Paper,bldr_Garbage_Container_Paper,Blacklist,N/A,Modded Server,PLACEHOLDER,,
vbldr_wreck_v3s,vbldr_wreck_v3s,Blacklist,N/A,Modded Server,PLACEHOLDER,,
vbldr_mil_radar_mobile_base_prx,vbldr_mil_radar_mobile_base_prx,Blacklist,N/A,Modded Server,PLACEHOLDER,,
vbldr_shellcrater1,vbldr_shellcrater1,Blacklist,N/A,Modded Server,PLACEHOLDER,,
vbldr_mil_radar_mobile_head_prx,vbldr_mil_radar_mobile_head_prx,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_Garbage_GroundSq_5m,bldr_Garbage_GroundSq_5m,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_T34,bldr_T34,Blacklist,N/A,Modded Server,PLACEHOLDER,,
vbldr_container_1b,vbldr_container_1b,Blacklist,N/A,Modded Server,PLACEHOLDER,,
vbldr_base_radio_station_g,vbldr_base_radio_station_g,Blacklist,N/A,Modded Server,PLACEHOLDER,,
vbldr_garbage_container,vbldr_garbage_container,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_Misc_Chair_Camp1,bldr_Misc_Chair_Camp1,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_vending_machine,bldr_vending_machine,Blacklist,N/A,Modded Server,PLACEHOLDER,,
vbldr_wreck_bmp2,vbldr_wreck_bmp2,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_Garbage_Pile8,bldr_Garbage_Pile8,Blacklist,N/A,Modded Server,PLACEHOLDER,,
vbldr_b_prunusspinosa_2s,vbldr_b_prunusspinosa_2s,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_Decal_dirt_damage_long3,bldr_Decal_dirt_damage_long3,Blacklist,N/A,Modded Server,PLACEHOLDER,,
Land_Mil_Tent_Big1_2,Land_Mil_Tent_Big1_2,Blacklist,N/A,Modded Server,PLACEHOLDER,,
vbldr_garbage_pile5,vbldr_garbage_pile5,Blacklist,N/A,Modded Server,PLACEHOLDER,,
vbldr_rubble_glass830_prx,vbldr_rubble_glass830_prx,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_wreck_hmmwv,bldr_wreck_hmmwv,Blacklist,N/A,Modded Server,PLACEHOLDER,,
vbldr_misc_boardspack1,vbldr_misc_boardspack1,Blacklist,N/A,Modded Server,PLACEHOLDER,,
Land_Mil_Radar_Mobile3,Land_Mil_Radar_Mobile3,Blacklist,N/A,Modded Server,PLACEHOLDER,,
vbldr_pile_of_planks_high,vbldr_pile_of_planks_high,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_mil_blastcover2,bldr_mil_blastcover2,Blacklist,N/A,Modded Server,PLACEHOLDER,,
vbldr_mil_radar_mobile_generator_prx,vbldr_mil_radar_mobile_generator_prx,Blacklist,N/A,Modded Server,PLACEHOLDER,,
vbldr_roadblock_table,vbldr_roadblock_table,Blacklist,N/A,Modded Server,PLACEHOLDER,,
vbldr_misc_pallets2353,vbldr_misc_pallets2353,Blacklist,N/A,Modded Server,PLACEHOLDER,,
vbldr_path_panels_damaged,vbldr_path_panels_damaged,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_misc_antenna,bldr_misc_antenna,Blacklist,N/A,Modded Server,PLACEHOLDER,,
vbldr_misc_timbers1,vbldr_misc_timbers1,Blacklist,N/A,Modded Server,PLACEHOLDER,,
vbldr_mil_camonet_tent2,vbldr_mil_camonet_tent2,Blacklist,N/A,Modded Server,PLACEHOLDER,,
vbldr_misc_bench1,vbldr_misc_bench1,Blacklist,N/A,Modded Server,PLACEHOLDER,,
Land_Roadblock_Table,Land_Roadblock_Table,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_ShellCrater2_Small,bldr_ShellCrater2_Small,Blacklist,N/A,Modded Server,PLACEHOLDER,,
Land_wreck_truck01_aban2_blue,Land_wreck_truck01_aban2_blue,Blacklist,N/A,Modded Server,PLACEHOLDER,,
vbldr_pile_of_planks_low,vbldr_pile_of_planks_low,Blacklist,N/A,Modded Server,PLACEHOLDER,,
Land_Wreck_Tractor,Land_Wreck_Tractor,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_misc_boardspack2,bldr_misc_boardspack2,Blacklist,N/A,Modded Server,PLACEHOLDER,,
vbldr_map_chernarus,vbldr_map_chernarus,Blacklist,N/A,Modded Server,PLACEHOLDER,,
vbldr_misc_chair_camp2,vbldr_misc_chair_camp2,Blacklist,N/A,Modded Server,PLACEHOLDER,,
vbldr_misc_cinderblocks,vbldr_misc_cinderblocks,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_Garbage_Pile7,bldr_Garbage_Pile7,Blacklist,N/A,Modded Server,PLACEHOLDER,,
vbldr_misc_chair_camp1,vbldr_misc_chair_camp1,Blacklist,N/A,Modded Server,PLACEHOLDER,,
Land_Guardhouse,Land_Guardhouse,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_Garbage_Pile5,bldr_Garbage_Pile5,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_Misc_RoadBarrier,bldr_Misc_RoadBarrier,Blacklist,N/A,Modded Server,PLACEHOLDER,,
vbldr_mil_tent_big3,vbldr_mil_tent_big3,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_container_1b,bldr_container_1b,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_Misc_Transformer,bldr_Misc_Transformer,Blacklist,N/A,Modded Server,PLACEHOLDER,,
vbldr_misc_chair_plastic,vbldr_misc_chair_plastic,Blacklist,N/A,Modded Server,PLACEHOLDER,,
rf_helipad_static,rf_helipad_static,Blacklist,N/A,Modded Server,PLACEHOLDER,,
vbldr_forest_humanskeleton,vbldr_forest_humanskeleton,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_Misc_Bench1,bldr_Misc_Bench1,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_roadblock_bags_curve,bldr_roadblock_bags_curve,Blacklist,N/A,Modded Server,PLACEHOLDER,,
vbldr_roadblock_pillbox,vbldr_roadblock_pillbox,Blacklist,N/A,Modded Server,PLACEHOLDER,,
vbldr_wreck_t72_turret,vbldr_wreck_t72_turret,Blacklist,N/A,Modded Server,PLACEHOLDER,,
RA_Land_House_2B01,RA_Land_House_2B01,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_Decal_Heli_Army,bldr_Decal_Heli_Army,Blacklist,N/A,Modded Server,PLACEHOLDER,,
vbldr_dead_massgrave_15m,vbldr_dead_massgrave_15m,Blacklist,N/A,Modded Server,PLACEHOLDER,,
vbldr_hbarrier_1m626_prx,vbldr_hbarrier_1m626_prx,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_misc_tirepile,bldr_misc_tirepile,Blacklist,N/A,Modded Server,PLACEHOLDER,,
vbldr_misc_antenna,vbldr_misc_antenna,Blacklist,N/A,Modded Server,PLACEHOLDER,,
vbldr_misc_tirepile_group,vbldr_misc_tirepile_group,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_ShellCrater2_Large,bldr_ShellCrater2_Large,Blacklist,N/A,Modded Server,PLACEHOLDER,,
vbldr_misc_pipes_prx,vbldr_misc_pipes_prx,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_ShellCrater2_Decal,bldr_ShellCrater2_Decal,Blacklist,N/A,Modded Server,PLACEHOLDER,,
Land_Medical_Tent_Shower,Land_Medical_Tent_Shower,Blacklist,N/A,Modded Server,PLACEHOLDER,,
Land_Mil_Tent_Big4,Land_Mil_Tent_Big4,Blacklist,N/A,Modded Server,PLACEHOLDER,,
vbldr_container_2c,vbldr_container_2c,Blacklist,N/A,Modded Server,PLACEHOLDER,,
vbldr_shed_open_big_complete,vbldr_shed_open_big_complete,Blacklist,N/A,Modded Server,PLACEHOLDER,,
vbldr_misc_pallets1_prx,vbldr_misc_pallets1_prx,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_Misc_Chair_Camp2,bldr_Misc_Chair_Camp2,Blacklist,N/A,Modded Server,PLACEHOLDER,,
vbldr_hanged_doctor,vbldr_hanged_doctor,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_Garbage_Container2_Closed,bldr_Garbage_Container2_Closed,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_wreck_powgen,bldr_wreck_powgen,Blacklist,N/A,Modded Server,PLACEHOLDER,,
vbldr_metal_sheets,vbldr_metal_sheets,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_Misc_WoodBlock,bldr_Misc_WoodBlock,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_wreck_bulldozer,bldr_wreck_bulldozer,Blacklist,N/A,Modded Server,PLACEHOLDER,,
vbldr_metal_sheet_pile,vbldr_metal_sheet_pile,Blacklist,N/A,Modded Server,PLACEHOLDER,,
Land_Mil_Tent_Big2_4,Land_Mil_Tent_Big2_4,Blacklist,N/A,Modded Server,PLACEHOLDER,,
vbldr_wall_fen2_6,vbldr_wall_fen2_6,Blacklist,N/A,Modded Server,PLACEHOLDER,,
vbldr_misc_flagpole,vbldr_misc_flagpole,Blacklist,N/A,Modded Server,PLACEHOLDER,,
vbldr_single_metal_sheet,vbldr_single_metal_sheet,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_plnt_b_corylusAvellana_1f,bldr_plnt_b_corylusAvellana_1f,Blacklist,N/A,Modded Server,PLACEHOLDER,,
vbldr_mil_camonet_big_east,vbldr_mil_camonet_big_east,Blacklist,N/A,Modded Server,PLACEHOLDER,,
vbldr_power_generator,vbldr_power_generator,Blacklist,N/A,Modded Server,PLACEHOLDER,,
vbldr_jerrycan,vbldr_jerrycan,Blacklist,N/A,Modded Server,PLACEHOLDER,,
Land_Mil_Fortified_Nest_Watchtower,Land_Mil_Fortified_Nest_Watchtower,Blacklist,N/A,Modded Server,PLACEHOLDER,,
Msp_MilitaryCrate_Olive,Msp_MilitaryCrate_Olive,Blacklist,N/A,Modded Server,PLACEHOLDER,,
ASVAL,ASVAL,Blacklist,N/A,Modded Server,PLACEHOLDER,,
BBP_Cement_Mixer_Static,BBP_Cement_Mixer_Static,Blacklist,N/A,Modded Server,PLACEHOLDER,,
RA_Land_Mil_Airfield_HQ_BlueKeycard,RA_Land_Mil_Airfield_HQ_BlueKeycard,Blacklist,N/A,Modded Server,PLACEHOLDER,,
vbldr_wall_fen1_5,vbldr_wall_fen1_5,Blacklist,N/A,Modded Server,PLACEHOLDER,,
Land_RoadCone,Land_RoadCone,Blacklist,N/A,Modded Server,PLACEHOLDER,,
ZT_Vending_Aircraft,ZT_Vending_Aircraft,Blacklist,N/A,Modded Server,PLACEHOLDER,,
Land_Smokestack_Brick,Land_Smokestack_Brick,Blacklist,N/A,Modded Server,PLACEHOLDER,,
vbldr_container_1d,vbldr_container_1d,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_Rubble_Bricks1,bldr_Rubble_Bricks1,Blacklist,N/A,Modded Server,PLACEHOLDER,,
Land_Shed_W1,Land_Shed_W1,Blacklist,N/A,Modded Server,PLACEHOLDER,,
vbldr_misc_coil,vbldr_misc_coil,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_Garbage_Pile2,bldr_Garbage_Pile2,Blacklist,N/A,Modded Server,PLACEHOLDER,,
vbldr_container_1c,vbldr_container_1c,Blacklist,N/A,Modded Server,PLACEHOLDER,,
vbldr_pile_of_planks_medium,vbldr_pile_of_planks_medium,Blacklist,N/A,Modded Server,PLACEHOLDER,,
vbldr_garbage_pile4,vbldr_garbage_pile4,Blacklist,N/A,Modded Server,PLACEHOLDER,,
Land_CementWorks_Hall2_Brick,Land_CementWorks_Hall2_Brick,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_misc_scaffolding,bldr_misc_scaffolding,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_plnt_l_long_pile_b,bldr_plnt_l_long_pile_b,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_Rubble_DirtPile_Small,bldr_Rubble_DirtPile_Small,Blacklist,N/A,Modded Server,PLACEHOLDER,,
vbldr_misc_boardspack2,vbldr_misc_boardspack2,Blacklist,N/A,Modded Server,PLACEHOLDER,,
vbldr_decal_damage_medium1,vbldr_decal_damage_medium1,Blacklist,N/A,Modded Server,PLACEHOLDER,,
vbldr_ground_garbage_square7_fix_prx,vbldr_ground_garbage_square7_fix_prx,Blacklist,N/A,Modded Server,PLACEHOLDER,,
vbldr_decal_damage_long4,vbldr_decal_damage_long4,Blacklist,N/A,Modded Server,PLACEHOLDER,,
vbldr_decal_damage_small1,vbldr_decal_damage_small1,Blacklist,N/A,Modded Server,PLACEHOLDER,,
vbldr_decal_damage_long2,vbldr_decal_damage_long2,Blacklist,N/A,Modded Server,PLACEHOLDER,,
vbldr_firefighteraxe,vbldr_firefighteraxe,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_Garbage_Ground_6m,bldr_Garbage_Ground_6m,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_prop_WoodAxe,bldr_prop_WoodAxe,Blacklist,N/A,Modded Server,PLACEHOLDER,,
Land_Shed_M3,Land_Shed_M3,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_misc_timbers_log1,bldr_misc_timbers_log1,Blacklist,N/A,Modded Server,PLACEHOLDER,,
vbldr_rubble_wood3,vbldr_rubble_wood3,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_misc_timbers_log4,bldr_misc_timbers_log4,Blacklist,N/A,Modded Server,PLACEHOLDER,,
vbldr_wreck_decal_small1_nolc,vbldr_wreck_decal_small1_nolc,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_misc_timbers_log2,bldr_misc_timbers_log2,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_misc_timbers3,bldr_misc_timbers3,Blacklist,N/A,Modded Server,PLACEHOLDER,,
vbldr_l_long_pile_b,vbldr_l_long_pile_b,Blacklist,N/A,Modded Server,PLACEHOLDER,,
vbldr_l_long_pile_a,vbldr_l_long_pile_a,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_misc_timbers1,bldr_misc_timbers1,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_misc_timbers_log3,bldr_misc_timbers_log3,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_misc_timbers2,bldr_misc_timbers2,Blacklist,N/A,Modded Server,PLACEHOLDER,,
vbldr_misc_woodpile_forest2,vbldr_misc_woodpile_forest2,Blacklist,N/A,Modded Server,PLACEHOLDER,,
vbldr_pile_of_planks_small,vbldr_pile_of_planks_small,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_misc_pipes,bldr_misc_pipes,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_misc_timbers4,bldr_misc_timbers4,Blacklist,N/A,Modded Server,PLACEHOLDER,,
vbldr_misc_woodpile_forest3,vbldr_misc_woodpile_forest3,Blacklist,N/A,Modded Server,PLACEHOLDER,,
bldr_misc_timbers_log5,bldr_misc_timbers_log5,Blacklist,N/A,Modded Server,PLACEHOLDER,,
Land_Shed_W5,Land_Shed_W5,Blacklist,N/A,Modded Server,PLACEHOLDER,,
